Invoice_ID,Date,Time,Branch,Product,Category,Quantity,Unit Price,Cost Price,Revenue,Profit,Payment Mode,Customer Type,Employee
INV14134,2025-04-06,17:00,Indore,Cream Roll,Snacks,2,25,12,50,26,UPI,Regular,Emp_7
INV14135,2025-01-26,11:24,Nagpur,Rose Milk,Milk,1,45,28,45,17,UPI,Regular,Emp_11
INV14136,2025-05-05,08:14,Nagpur,Jaggery Tea,Tea,6,25,13,150,72,UPI,Regular,Emp_1
INV14137,2025-03-11,21:20,Nashik,Cream Roll,Snacks,5,25,12,125,65,UPI,Regular,Emp_20
INV14138,2025-04-04,18:08,Nashik,Regular Tea,Tea,2,15,8,30,14,UPI,Regular,Emp_3
INV14139,2025-12-12,19:16,Nashik,Jaggery Tea,Tea,6,25,13,150,72,Cash,Regular,Emp_20
INV14140,2025-11-04,18:43,Mumbai,Cold Coffee,Coffee,5,60,35,300,125,Cash,New,Emp_13
INV14141,2025-09-04,07:00,Nagpur,Regular Tea,Tea,1,15,8,15,7,UPI,Regular,Emp_6
INV14142,2025-11-17,10:12,Indore,Ginger Tea,Tea,3,20,10,60,30,UPI,Regular,Emp_19
INV14143,2025-05-03,14:43,Nashik,Lemon Tea,Tea,6,22,11,132,66,Cash,Regular,Emp_11
INV14144,2025-06-16,09:06,Nashik,Rose Milk,Milk,2,45,28,90,34,Cash,Regular,Emp_11
INV14145,2025-08-05,12:02,Pune,Bakarwadi,Snacks,4,30,16,120,56,UPI,Regular,Emp_9
INV14146,2025-07-24,08:20,Indore,Cake,Snacks,1,35,20,35,15,Cash,New,Emp_8
INV14147,2025-06-19,18:39,Mumbai,Cream Roll,Snacks,4,25,12,100,52,Cash,Regular,Emp_6
INV14148,2025-12-29,07:42,Pune,Rose Milk,Milk,4,45,28,180,68,UPI,Regular,Emp_1
INV14149,2025-05-31,08:09,Nagpur,Cookies,Snacks,3,20,10,60,30,Card,New,Emp_10
INV14150,2025-06-10,10:55,Mumbai,Ginger Tea,Tea,4,20,10,80,40,UPI,Regular,Emp_7
INV14151,2025-12-23,15:34,Nagpur,Black Tea,Tea,3,18,9,54,27,Card,New,Emp_19
INV14152,2025-06-06,13:09,Nagpur,Masala Milk,Milk,5,35,20,175,75,UPI,Regular,Emp_12
INV14153,2025-03-17,17:26,Nagpur,Hot Coffee,Coffee,1,40,22,40,18,UPI,Regular,Emp_7
INV14154,2025-02-10,12:11,Nagpur,Black Tea,Tea,1,18,9,18,9,Cash,Regular,Emp_16
INV14155,2025-11-29,15:58,Nashik,Hot Coffee,Coffee,4,40,22,160,72,UPI,New,Emp_1
INV14156,2025-09-24,10:22,Indore,Black Tea,Tea,6,18,9,108,54,UPI,Regular,Emp_7
INV14157,2025-01-12,17:58,Pune,Lemon Tea,Tea,5,22,11,110,55,Cash,Regular,Emp_15
INV14158,2025-05-28,19:14,Nashik,Regular Tea,Tea,6,15,8,90,42,Card,New,Emp_8
INV14159,2025-04-11,10:43,Nagpur,Ginger Tea,Tea,1,20,10,20,10,UPI,Regular,Emp_5
INV14160,2025-01-08,19:36,Nagpur,Cream Roll,Snacks,4,25,12,100,52,UPI,New,Emp_11
INV14161,2025-09-17,11:57,Nashik,Ginger Tea,Tea,4,20,10,80,40,Cash,New,Emp_16
INV14162,2025-02-26,15:26,Pune,Masala Milk,Milk,3,35,20,105,45,UPI,Regular,Emp_20
INV14163,2025-07-15,08:57,Pune,Lemon Tea,Tea,6,22,11,132,66,Cash,New,Emp_14
INV14164,2025-09-05,12:31,Nashik,Cream Roll,Snacks,4,25,12,100,52,Cash,Regular,Emp_8
INV14165,2025-10-13,09:40,Indore,Lemon Tea,Tea,2,22,11,44,22,Card,Regular,Emp_7
INV14166,2025-11-14,16:15,Mumbai,Jaggery Tea,Tea,3,25,13,75,36,UPI,Regular,Emp_20
INV14167,2025-10-11,13:53,Mumbai,Rose Milk,Milk,2,45,28,90,34,UPI,Regular,Emp_7
INV14168,2025-09-05,15:52,Indore,Lemon Tea,Tea,3,22,11,66,33,Cash,New,Emp_4
INV14169,2025-02-21,20:19,Nagpur,Regular Tea,Tea,2,15,8,30,14,Cash,Regular,Emp_12
INV14170,2025-10-02,17:02,Pune,Bakarwadi,Snacks,4,30,16,120,56,UPI,Regular,Emp_2
INV14171,2025-05-03,19:14,Pune,Cake,Snacks,4,35,20,140,60,UPI,New,Emp_9
INV14172,2025-10-11,19:01,Mumbai,Regular Tea,Tea,3,15,8,45,21,Cash,New,Emp_19
INV14173,2025-11-21,12:24,Nagpur,Jaggery Tea,Tea,3,25,13,75,36,UPI,Regular,Emp_15
INV14174,2025-06-06,16:56,Nashik,Cold Coffee,Coffee,1,60,35,60,25,UPI,New,Emp_18
INV14175,2025-08-27,17:49,Nashik,Masala Milk,Milk,1,35,20,35,15,UPI,New,Emp_15
INV14176,2025-11-12,16:23,Pune,Lemon Tea,Tea,2,22,11,44,22,UPI,New,Emp_17
INV14177,2025-01-10,18:55,Nagpur,Lemon Tea,Tea,3,22,11,66,33,UPI,Regular,Emp_17
INV14178,2025-12-24,15:35,Nashik,Cold Coffee,Coffee,1,60,35,60,25,UPI,New,Emp_17
INV14179,2025-05-07,14:58,Mumbai,Regular Tea,Tea,1,15,8,15,7,UPI,New,Emp_2
INV14180,2025-12-30,12:56,Mumbai,Ginger Tea,Tea,5,20,10,100,50,Card,Regular,Emp_19
INV14181,2025-03-05,10:11,Indore,Masala Milk,Milk,6,35,20,210,90,UPI,New,Emp_9
INV14182,2025-12-12,08:01,Nashik,Lemon Tea,Tea,3,22,11,66,33,UPI,New,Emp_11
INV14183,2025-09-21,13:05,Pune,Cake,Snacks,3,35,20,105,45,UPI,New,Emp_20
INV14184,2025-03-17,14:30,Mumbai,Hot Coffee,Coffee,5,40,22,200,90,UPI,Regular,Emp_19
INV14185,2025-08-13,10:00,Nagpur,Hot Coffee,Coffee,5,40,22,200,90,Cash,Regular,Emp_15
INV14186,2025-01-19,21:39,Indore,Cream Roll,Snacks,3,25,12,75,39,UPI,New,Emp_1
INV14187,2025-10-25,09:19,Pune,Jaggery Tea,Tea,2,25,13,50,24,Cash,Regular,Emp_14
INV14188,2025-05-03,08:01,Pune,Ginger Tea,Tea,2,20,10,40,20,UPI,New,Emp_11
INV14189,2025-05-21,11:46,Pune,Cake,Snacks,5,35,20,175,75,Cash,New,Emp_12
INV14190,2025-01-18,17:19,Nashik,Rose Milk,Milk,5,45,28,225,85,UPI,Regular,Emp_14
INV14191,2025-07-29,10:46,Pune,Rose Milk,Milk,6,45,28,270,102,UPI,New,Emp_2
INV14192,2025-10-04,13:09,Nagpur,Hot Coffee,Coffee,6,40,22,240,108,UPI,Regular,Emp_2
INV14193,2025-12-23,20:54,Mumbai,Black Tea,Tea,2,18,9,36,18,UPI,Regular,Emp_15
INV14194,2025-11-24,17:00,Nashik,Ginger Tea,Tea,1,20,10,20,10,Cash,Regular,Emp_4
INV14195,2025-04-21,07:52,Mumbai,Cream Roll,Snacks,1,25,12,25,13,Card,Regular,Emp_15
INV14196,2025-12-01,09:02,Nashik,Ginger Tea,Tea,3,20,10,60,30,UPI,New,Emp_3
INV14197,2025-03-04,21:59,Mumbai,Cream Roll,Snacks,5,25,12,125,65,UPI,Regular,Emp_12
INV14198,2025-03-21,21:23,Mumbai,Rose Milk,Milk,1,45,28,45,17,Cash,Regular,Emp_7
INV14199,2025-04-22,14:45,Indore,Jaggery Tea,Tea,1,25,13,25,12,UPI,New,Emp_12
INV14200,2025-12-26,16:15,Nashik,Jaggery Tea,Tea,1,25,13,25,12,UPI,New,Emp_8
INV14201,2025-03-21,21:08,Nagpur,Regular Tea,Tea,4,15,8,60,28,UPI,Regular,Emp_8
INV14202,2025-11-19,10:40,Mumbai,Ginger Tea,Tea,3,20,10,60,30,UPI,New,Emp_12
INV14203,2025-06-23,10:02,Mumbai,Ginger Tea,Tea,4,20,10,80,40,UPI,Regular,Emp_17
INV14204,2025-06-27,16:17,Pune,Masala Milk,Milk,4,35,20,140,60,UPI,Regular,Emp_13
INV14205,2025-03-14,12:49,Indore,Regular Tea,Tea,3,15,8,45,21,UPI,Regular,Emp_5
INV14206,2025-01-25,11:49,Nagpur,Cake,Snacks,1,35,20,35,15,UPI,New,Emp_20
INV14207,2025-02-26,08:43,Pune,Ginger Tea,Tea,5,20,10,100,50,UPI,Regular,Emp_9
INV14208,2025-09-14,21:42,Nashik,Cream Roll,Snacks,5,25,12,125,65,Card,Regular,Emp_6
INV14209,2025-11-07,16:36,Indore,Masala Milk,Milk,5,35,20,175,75,UPI,Regular,Emp_9
INV14210,2025-05-19,10:14,Nagpur,Ginger Tea,Tea,1,20,10,20,10,Cash,Regular,Emp_19
INV14211,2025-11-15,09:33,Mumbai,Lemon Tea,Tea,6,22,11,132,66,UPI,New,Emp_4
INV14212,2025-03-30,11:15,Pune,Black Tea,Tea,3,18,9,54,27,Card,Regular,Emp_3
INV14213,2025-03-04,18:07,Nashik,Cake,Snacks,5,35,20,175,75,UPI,Regular,Emp_6
INV14214,2025-11-11,09:45,Nagpur,Cake,Snacks,1,35,20,35,15,UPI,New,Emp_13
INV14215,2025-09-09,17:39,Nashik,Cold Coffee,Coffee,4,60,35,240,100,Cash,Regular,Emp_15
INV14216,2025-06-30,14:26,Mumbai,Jaggery Tea,Tea,3,25,13,75,36,UPI,New,Emp_3
INV14217,2025-01-12,10:30,Mumbai,Rose Milk,Milk,3,45,28,135,51,UPI,Regular,Emp_8
INV14218,2025-07-05,11:04,Mumbai,Cookies,Snacks,1,20,10,20,10,UPI,Regular,Emp_20
INV14219,2025-12-05,15:21,Mumbai,Regular Tea,Tea,4,15,8,60,28,UPI,New,Emp_3
INV14220,2025-01-18,21:25,Nashik,Lemon Tea,Tea,4,22,11,88,44,UPI,Regular,Emp_16
INV14221,2025-01-11,08:08,Nagpur,Rose Milk,Milk,3,45,28,135,51,UPI,Regular,Emp_1
INV14222,2025-02-09,14:34,Mumbai,Bakarwadi,Snacks,6,30,16,180,84,UPI,New,Emp_15
INV14223,2025-10-20,08:58,Mumbai,Cookies,Snacks,1,20,10,20,10,Card,Regular,Emp_10
INV14224,2025-10-29,12:47,Pune,Cream Roll,Snacks,4,25,12,100,52,UPI,New,Emp_9
INV14225,2025-03-24,20:51,Mumbai,Ginger Tea,Tea,6,20,10,120,60,UPI,New,Emp_15
INV14226,2025-04-28,07:27,Nagpur,Cold Coffee,Coffee,6,60,35,360,150,UPI,New,Emp_6
INV14227,2025-07-28,09:46,Nashik,Ginger Tea,Tea,4,20,10,80,40,UPI,New,Emp_11
INV14228,2025-07-09,10:57,Nagpur,Lemon Tea,Tea,4,22,11,88,44,UPI,Regular,Emp_15
INV14229,2025-10-04,16:29,Nagpur,Hot Coffee,Coffee,5,40,22,200,90,Card,Regular,Emp_1
INV14230,2025-10-08,17:21,Nagpur,Cake,Snacks,2,35,20,70,30,UPI,Regular,Emp_2
INV14231,2025-08-12,11:20,Mumbai,Bakarwadi,Snacks,2,30,16,60,28,UPI,Regular,Emp_4
INV14232,2025-07-08,18:28,Pune,Rose Milk,Milk,1,45,28,45,17,Cash,New,Emp_1
INV14233,2025-04-28,21:52,Pune,Regular Tea,Tea,5,15,8,75,35,UPI,New,Emp_19
INV14234,2025-08-05,09:20,Nashik,Ginger Tea,Tea,1,20,10,20,10,UPI,New,Emp_15
INV14235,2025-04-21,16:35,Nashik,Rose Milk,Milk,5,45,28,225,85,UPI,New,Emp_8
INV14236,2025-02-07,21:19,Nagpur,Black Tea,Tea,4,18,9,72,36,UPI,Regular,Emp_10
INV14237,2025-10-10,09:06,Mumbai,Jaggery Tea,Tea,6,25,13,150,72,UPI,New,Emp_8
INV14238,2025-10-14,09:03,Nashik,Bakarwadi,Snacks,1,30,16,30,14,UPI,New,Emp_2
INV14239,2025-12-30,20:29,Nagpur,Ginger Tea,Tea,4,20,10,80,40,UPI,New,Emp_19
INV14240,2025-07-07,12:59,Mumbai,Bakarwadi,Snacks,6,30,16,180,84,Cash,New,Emp_10
INV14241,2025-03-08,19:54,Nagpur,Jaggery Tea,Tea,2,25,13,50,24,UPI,Regular,Emp_6
INV14242,2025-01-02,11:08,Mumbai,Cake,Snacks,6,35,20,210,90,UPI,Regular,Emp_15
INV14243,2025-10-31,17:25,Pune,Bakarwadi,Snacks,5,30,16,150,70,Cash,Regular,Emp_11
INV14244,2025-04-08,18:29,Nagpur,Masala Milk,Milk,3,35,20,105,45,Cash,New,Emp_14
INV14245,2025-01-27,12:45,Nashik,Cake,Snacks,1,35,20,35,15,UPI,New,Emp_11
INV14246,2025-08-02,15:27,Mumbai,Bakarwadi,Snacks,1,30,16,30,14,UPI,Regular,Emp_1
INV14247,2025-02-20,14:01,Nagpur,Lemon Tea,Tea,6,22,11,132,66,UPI,Regular,Emp_12
INV14248,2025-10-16,08:29,Mumbai,Ginger Tea,Tea,3,20,10,60,30,Card,Regular,Emp_14
INV14249,2025-02-27,14:54,Mumbai,Black Tea,Tea,5,18,9,90,45,Cash,Regular,Emp_13
INV14250,2025-04-11,08:18,Nagpur,Jaggery Tea,Tea,1,25,13,25,12,Cash,New,Emp_9
INV14251,2025-04-26,21:59,Indore,Ginger Tea,Tea,4,20,10,80,40,UPI,New,Emp_2
INV14252,2025-10-30,14:00,Mumbai,Rose Milk,Milk,5,45,28,225,85,UPI,New,Emp_8
INV14253,2025-05-23,16:31,Pune,Cookies,Snacks,5,20,10,100,50,UPI,New,Emp_2
INV14254,2025-08-24,15:47,Mumbai,Bakarwadi,Snacks,4,30,16,120,56,UPI,New,Emp_19
INV14255,2025-05-30,12:37,Mumbai,Black Tea,Tea,1,18,9,18,9,UPI,Regular,Emp_8
INV14256,2025-11-05,11:58,Nashik,Cookies,Snacks,3,20,10,60,30,Card,New,Emp_7
INV14257,2025-04-13,16:21,Nagpur,Ginger Tea,Tea,6,20,10,120,60,UPI,Regular,Emp_14
INV14258,2025-07-21,17:11,Pune,Cookies,Snacks,5,20,10,100,50,Cash,Regular,Emp_12
INV14259,2025-05-15,20:34,Mumbai,Cream Roll,Snacks,3,25,12,75,39,UPI,New,Emp_20
INV14260,2025-11-12,07:36,Pune,Lemon Tea,Tea,6,22,11,132,66,UPI,New,Emp_9
INV14261,2025-02-13,16:18,Mumbai,Cookies,Snacks,1,20,10,20,10,Cash,Regular,Emp_12
INV14262,2025-04-11,08:07,Nagpur,Black Tea,Tea,4,18,9,72,36,Cash,Regular,Emp_11
INV14263,2025-08-03,20:42,Nagpur,Lemon Tea,Tea,2,22,11,44,22,UPI,New,Emp_5
INV14264,2025-02-24,16:57,Nashik,Cream Roll,Snacks,6,25,12,150,78,UPI,Regular,Emp_2
INV14265,2025-07-17,19:06,Pune,Ginger Tea,Tea,1,20,10,20,10,UPI,New,Emp_2
INV14266,2025-07-14,15:32,Pune,Hot Coffee,Coffee,2,40,22,80,36,UPI,Regular,Emp_2
INV14267,2025-01-02,08:06,Pune,Cream Roll,Snacks,5,25,12,125,65,UPI,Regular,Emp_16
INV14268,2025-06-10,08:31,Mumbai,Lemon Tea,Tea,2,22,11,44,22,UPI,New,Emp_14
INV14269,2025-05-18,19:15,Nashik,Cake,Snacks,1,35,20,35,15,UPI,Regular,Emp_11
INV14270,2025-09-17,15:10,Nagpur,Jaggery Tea,Tea,2,25,13,50,24,UPI,New,Emp_4
INV14271,2025-12-13,07:39,Nagpur,Cold Coffee,Coffee,1,60,35,60,25,UPI,Regular,Emp_12
INV14272,2025-09-14,21:08,Pune,Cookies,Snacks,3,20,10,60,30,Cash,Regular,Emp_5
INV14273,2025-12-10,11:08,Pune,Cold Coffee,Coffee,2,60,35,120,50,Card,Regular,Emp_15
INV14274,2025-06-06,16:00,Pune,Ginger Tea,Tea,2,20,10,40,20,Cash,Regular,Emp_16
INV14275,2025-02-26,19:05,Nashik,Cold Coffee,Coffee,1,60,35,60,25,UPI,Regular,Emp_13
INV14276,2025-10-20,19:34,Indore,Masala Milk,Milk,4,35,20,140,60,UPI,New,Emp_8
INV14277,2025-11-21,15:20,Pune,Jaggery Tea,Tea,4,25,13,100,48,UPI,Regular,Emp_14
INV14278,2025-09-09,07:05,Nagpur,Cookies,Snacks,5,20,10,100,50,Cash,Regular,Emp_15
INV14279,2025-03-05,07:36,Nagpur,Cream Roll,Snacks,6,25,12,150,78,Card,Regular,Emp_5
INV14280,2025-05-07,18:04,Nashik,Bakarwadi,Snacks,4,30,16,120,56,UPI,Regular,Emp_20
INV14281,2025-07-18,11:15,Mumbai,Cold Coffee,Coffee,2,60,35,120,50,Cash,Regular,Emp_4
INV14282,2025-11-02,10:11,Pune,Bakarwadi,Snacks,3,30,16,90,42,UPI,Regular,Emp_5
INV14283,2025-10-05,15:50,Pune,Bakarwadi,Snacks,4,30,16,120,56,UPI,New,Emp_4
INV14284,2025-06-19,10:34,Nashik,Rose Milk,Milk,5,45,28,225,85,UPI,New,Emp_1
INV14285,2025-04-18,17:16,Nagpur,Hot Coffee,Coffee,6,40,22,240,108,UPI,Regular,Emp_18
INV14286,2025-05-08,07:39,Nashik,Cream Roll,Snacks,1,25,12,25,13,UPI,New,Emp_20
INV14287,2025-04-14,13:50,Indore,Regular Tea,Tea,3,15,8,45,21,UPI,Regular,Emp_20
INV14288,2025-11-22,13:16,Nashik,Hot Coffee,Coffee,4,40,22,160,72,UPI,New,Emp_20
INV14289,2025-06-19,14:21,Pune,Cream Roll,Snacks,4,25,12,100,52,Card,Regular,Emp_16
INV14290,2025-05-07,19:26,Indore,Cream Roll,Snacks,6,25,12,150,78,UPI,New,Emp_16
INV14291,2025-05-18,12:05,Indore,Lemon Tea,Tea,4,22,11,88,44,UPI,Regular,Emp_19
INV14292,2025-04-10,18:30,Nagpur,Lemon Tea,Tea,5,22,11,110,55,Card,Regular,Emp_1
INV14293,2025-03-21,17:51,Nagpur,Masala Milk,Milk,4,35,20,140,60,UPI,New,Emp_14
INV14294,2025-02-28,15:04,Mumbai,Black Tea,Tea,1,18,9,18,9,UPI,Regular,Emp_17
INV14295,2025-07-13,20:15,Pune,Hot Coffee,Coffee,1,40,22,40,18,UPI,New,Emp_20
INV14296,2025-07-05,14:02,Pune,Bakarwadi,Snacks,4,30,16,120,56,Card,Regular,Emp_5
INV14297,2025-07-28,16:48,Pune,Masala Milk,Milk,3,35,20,105,45,Cash,Regular,Emp_14
INV14298,2025-07-20,21:02,Nashik,Cold Coffee,Coffee,1,60,35,60,25,UPI,Regular,Emp_5
INV14299,2025-12-21,12:59,Pune,Black Tea,Tea,4,18,9,72,36,Cash,New,Emp_7
INV14300,2025-10-15,11:03,Nagpur,Jaggery Tea,Tea,1,25,13,25,12,UPI,Regular,Emp_16
INV14301,2025-07-11,21:49,Nagpur,Hot Coffee,Coffee,2,40,22,80,36,Cash,Regular,Emp_11
INV14302,2025-08-03,21:35,Indore,Hot Coffee,Coffee,1,40,22,40,18,UPI,Regular,Emp_16
INV14303,2025-01-05,07:22,Indore,Cream Roll,Snacks,2,25,12,50,26,UPI,New,Emp_7
INV14304,2025-12-23,13:54,Pune,Cookies,Snacks,3,20,10,60,30,UPI,New,Emp_12
INV14305,2025-01-07,19:58,Mumbai,Bakarwadi,Snacks,5,30,16,150,70,UPI,Regular,Emp_15
INV14306,2025-09-14,08:41,Nagpur,Jaggery Tea,Tea,3,25,13,75,36,UPI,Regular,Emp_1
INV14307,2025-12-02,15:34,Nashik,Cold Coffee,Coffee,1,60,35,60,25,UPI,Regular,Emp_10
INV14308,2025-05-20,07:55,Pune,Cream Roll,Snacks,3,25,12,75,39,UPI,Regular,Emp_4
INV14309,2025-09-06,16:38,Nagpur,Regular Tea,Tea,3,15,8,45,21,Card,Regular,Emp_7
INV14310,2025-09-30,20:17,Nagpur,Ginger Tea,Tea,4,20,10,80,40,Card,New,Emp_7
INV14311,2025-12-31,18:05,Nagpur,Cookies,Snacks,3,20,10,60,30,Card,Regular,Emp_18
INV14312,2025-05-16,09:02,Pune,Ginger Tea,Tea,4,20,10,80,40,UPI,New,Emp_19
INV14313,2025-12-13,12:07,Nagpur,Jaggery Tea,Tea,1,25,13,25,12,UPI,New,Emp_10
INV14314,2025-12-07,08:58,Mumbai,Hot Coffee,Coffee,2,40,22,80,36,Card,Regular,Emp_1
INV14315,2025-06-04,11:39,Mumbai,Hot Coffee,Coffee,5,40,22,200,90,UPI,New,Emp_3
INV14316,2025-06-06,17:16,Mumbai,Ginger Tea,Tea,5,20,10,100,50,UPI,New,Emp_13
INV14317,2025-12-03,18:20,Indore,Jaggery Tea,Tea,5,25,13,125,60,UPI,Regular,Emp_7
INV14318,2025-07-29,10:49,Mumbai,Cold Coffee,Coffee,4,60,35,240,100,UPI,Regular,Emp_20
INV14319,2025-08-13,15:10,Nashik,Black Tea,Tea,1,18,9,18,9,Card,Regular,Emp_12
INV14320,2025-08-18,16:53,Nagpur,Hot Coffee,Coffee,2,40,22,80,36,Cash,Regular,Emp_14
INV14321,2025-02-08,13:42,Nagpur,Black Tea,Tea,1,18,9,18,9,UPI,Regular,Emp_18
INV14322,2025-02-11,21:06,Mumbai,Bakarwadi,Snacks,2,30,16,60,28,UPI,Regular,Emp_6
INV14323,2025-02-24,17:11,Indore,Hot Coffee,Coffee,3,40,22,120,54,UPI,Regular,Emp_2
INV14324,2025-11-23,09:06,Nashik,Masala Milk,Milk,5,35,20,175,75,Cash,Regular,Emp_19
INV14325,2025-03-22,15:54,Nagpur,Cookies,Snacks,3,20,10,60,30,UPI,Regular,Emp_9
INV14326,2025-11-27,20:23,Mumbai,Rose Milk,Milk,2,45,28,90,34,UPI,New,Emp_16
INV14327,2025-12-18,12:14,Nashik,Lemon Tea,Tea,5,22,11,110,55,UPI,New,Emp_8
INV14328,2025-08-09,17:56,Mumbai,Regular Tea,Tea,1,15,8,15,7,UPI,Regular,Emp_16
INV14329,2025-01-16,14:40,Nagpur,Cookies,Snacks,2,20,10,40,20,UPI,Regular,Emp_13
INV14330,2025-11-14,19:36,Nagpur,Cold Coffee,Coffee,3,60,35,180,75,UPI,New,Emp_4
INV14331,2025-09-12,07:06,Pune,Cold Coffee,Coffee,3,60,35,180,75,UPI,New,Emp_16
INV14332,2025-04-23,15:22,Pune,Cookies,Snacks,1,20,10,20,10,UPI,New,Emp_15
INV14333,2025-01-08,12:01,Pune,Cake,Snacks,5,35,20,175,75,UPI,Regular,Emp_6
INV14334,2025-05-05,15:31,Indore,Ginger Tea,Tea,3,20,10,60,30,UPI,New,Emp_3
INV14335,2025-10-14,15:58,Indore,Cookies,Snacks,4,20,10,80,40,UPI,Regular,Emp_2
INV14336,2025-02-24,10:57,Nashik,Masala Milk,Milk,4,35,20,140,60,Cash,Regular,Emp_15
INV14337,2025-12-20,15:26,Indore,Rose Milk,Milk,2,45,28,90,34,UPI,Regular,Emp_16
INV14338,2025-04-27,08:36,Nashik,Masala Milk,Milk,2,35,20,70,30,UPI,Regular,Emp_20
INV14339,2025-10-14,13:20,Nashik,Black Tea,Tea,2,18,9,36,18,UPI,New,Emp_17
INV14340,2025-08-09,15:47,Mumbai,Cream Roll,Snacks,4,25,12,100,52,UPI,New,Emp_10
INV14341,2025-03-13,19:50,Nagpur,Ginger Tea,Tea,1,20,10,20,10,UPI,Regular,Emp_5
INV14342,2025-07-09,15:28,Pune,Regular Tea,Tea,2,15,8,30,14,UPI,New,Emp_1
INV14343,2025-04-03,21:32,Mumbai,Ginger Tea,Tea,3,20,10,60,30,Card,New,Emp_9
INV14344,2025-09-09,15:06,Pune,Cold Coffee,Coffee,2,60,35,120,50,UPI,New,Emp_14
INV14345,2025-04-28,09:54,Nashik,Cream Roll,Snacks,4,25,12,100,52,UPI,New,Emp_2
INV14346,2025-01-05,12:31,Indore,Regular Tea,Tea,3,15,8,45,21,UPI,New,Emp_17
INV14347,2025-10-15,15:48,Indore,Cake,Snacks,3,35,20,105,45,UPI,Regular,Emp_18
INV14348,2025-09-22,21:51,Nagpur,Masala Milk,Milk,1,35,20,35,15,UPI,Regular,Emp_20
INV14349,2025-10-24,20:33,Indore,Cookies,Snacks,4,20,10,80,40,Card,Regular,Emp_4
INV14350,2025-12-17,21:28,Nashik,Regular Tea,Tea,6,15,8,90,42,UPI,Regular,Emp_9
INV14351,2025-12-16,09:54,Indore,Hot Coffee,Coffee,6,40,22,240,108,UPI,New,Emp_7
INV14352,2025-03-09,09:10,Nashik,Cream Roll,Snacks,4,25,12,100,52,UPI,Regular,Emp_12
INV14353,2025-03-18,21:48,Nagpur,Bakarwadi,Snacks,5,30,16,150,70,UPI,New,Emp_14
INV14354,2025-04-09,16:41,Nagpur,Cake,Snacks,5,35,20,175,75,UPI,Regular,Emp_16
INV14355,2025-11-17,16:19,Mumbai,Regular Tea,Tea,4,15,8,60,28,UPI,New,Emp_18
INV14356,2025-08-16,14:06,Nagpur,Hot Coffee,Coffee,1,40,22,40,18,UPI,Regular,Emp_10
INV14357,2025-08-11,08:35,Nashik,Bakarwadi,Snacks,1,30,16,30,14,UPI,Regular,Emp_7
INV14358,2025-04-18,07:46,Mumbai,Cold Coffee,Coffee,3,60,35,180,75,Card,Regular,Emp_3
INV14359,2025-03-31,10:49,Indore,Hot Coffee,Coffee,6,40,22,240,108,UPI,Regular,Emp_12
INV14360,2025-06-28,16:04,Indore,Rose Milk,Milk,4,45,28,180,68,Card,Regular,Emp_9
INV14361,2025-05-23,15:39,Mumbai,Cream Roll,Snacks,6,25,12,150,78,UPI,New,Emp_15
INV14362,2025-06-20,10:38,Nashik,Cake,Snacks,6,35,20,210,90,UPI,New,Emp_16
INV14363,2025-11-21,10:07,Pune,Masala Milk,Milk,6,35,20,210,90,Card,Regular,Emp_15
INV14364,2025-09-15,13:31,Nagpur,Cake,Snacks,2,35,20,70,30,Cash,New,Emp_19
INV14365,2025-03-13,21:55,Nagpur,Ginger Tea,Tea,1,20,10,20,10,UPI,Regular,Emp_1
INV14366,2025-04-06,13:14,Nagpur,Cold Coffee,Coffee,6,60,35,360,150,UPI,Regular,Emp_19
INV14367,2025-07-31,11:17,Nagpur,Cream Roll,Snacks,5,25,12,125,65,UPI,New,Emp_9
INV14368,2025-04-08,10:56,Nagpur,Lemon Tea,Tea,3,22,11,66,33,UPI,New,Emp_10
INV14369,2025-07-17,13:20,Mumbai,Cake,Snacks,3,35,20,105,45,UPI,Regular,Emp_3
INV14370,2025-08-09,16:33,Mumbai,Black Tea,Tea,4,18,9,72,36,UPI,New,Emp_19
INV14371,2025-04-21,19:43,Indore,Hot Coffee,Coffee,2,40,22,80,36,Cash,Regular,Emp_5
INV14372,2025-12-19,13:02,Nagpur,Cream Roll,Snacks,1,25,12,25,13,UPI,Regular,Emp_12
INV14373,2025-01-25,09:50,Nagpur,Black Tea,Tea,1,18,9,18,9,UPI,New,Emp_12
INV14374,2025-06-25,18:36,Nagpur,Rose Milk,Milk,5,45,28,225,85,UPI,Regular,Emp_4
INV14375,2025-12-17,12:04,Pune,Regular Tea,Tea,4,15,8,60,28,UPI,Regular,Emp_8
INV14376,2025-11-02,10:12,Indore,Hot Coffee,Coffee,2,40,22,80,36,UPI,New,Emp_9
INV14377,2025-01-25,09:03,Nashik,Cake,Snacks,2,35,20,70,30,Cash,Regular,Emp_4
INV14378,2025-12-16,20:48,Mumbai,Rose Milk,Milk,2,45,28,90,34,UPI,Regular,Emp_2
INV14379,2025-09-27,19:18,Nagpur,Hot Coffee,Coffee,5,40,22,200,90,UPI,New,Emp_5
INV14380,2025-09-30,17:11,Indore,Regular Tea,Tea,3,15,8,45,21,UPI,Regular,Emp_9
INV14381,2025-11-25,11:21,Pune,Cake,Snacks,3,35,20,105,45,UPI,Regular,Emp_15
INV14382,2025-07-30,21:21,Mumbai,Cookies,Snacks,3,20,10,60,30,UPI,New,Emp_10
